,make,model,priceUSD,year,condition,mileage(kilometers),fuel_type,volume(cm3),color,transmission,drive_unit,segment
10215,peugeot,307,3850,2006,with mileage,340000.0,diesel,1600.0,white,mechanics,front-wheel drive,C
10216,peugeot,307,4200,2004,with mileage,255000.0,diesel,1600.0,silver,mechanics,front-wheel drive,C
10217,peugeot,307,4150,2004,with mileage,158000.0,diesel,2000.0,black,mechanics,front-wheel drive,C
10218,peugeot,307,3900,2005,with mileage,252345.0,diesel,1600.0,blue,mechanics,front-wheel drive,C
10219,peugeot,307,3950,2002,with mileage,251000.0,petrol,1600.0,green,auto,front-wheel drive,C
10220,peugeot,307,4600,2005,with mileage,173000.0,petrol,1600.0,red,mechanics,front-wheel drive,C
10221,peugeot,307,4499,2004,with mileage,381000.0,diesel,2000.0,black,mechanics,front-wheel drive,C
10222,peugeot,307,4100,2004,with mileage,300000.0,petrol,2000.0,red,auto,front-wheel drive,C
10223,peugeot,307,4800,2002,with mileage,325000.0,diesel,2000.0,silver,mechanics,front-wheel drive,C
10224,peugeot,307,4300,2002,with mileage,360000.0,diesel,2000.0,orange,mechanics,front-wheel drive,C
10225,peugeot,307,3990,2002,with mileage,279409.0,petrol,1600.0,yellow,auto,front-wheel drive,C
10226,peugeot,307,3950,2003,with mileage,216000.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
10227,peugeot,307,3900,2004,with mileage,251000.0,petrol,1600.0,blue,mechanics,front-wheel drive,C
10228,peugeot,307,4500,2007,with mileage,21566.0,petrol,2000.0,black,mechanics,front-wheel drive,C
10229,skoda,octavia,6850,2009,with mileage,376000.0,petrol,1400.0,black,mechanics,front-wheel drive,C
10230,skoda,octavia,7900,2014,with mileage,115000.0,petrol,1200.0,white,mechanics,front-wheel drive,C
10231,skoda,octavia,9450,2010,with mileage,245600.0,diesel,1600.0,black,mechanics,front-wheel drive,C
10232,skoda,octavia,6200,2008,with mileage,224000.0,petrol,1600.0,black,auto,front-wheel drive,C
10233,skoda,octavia,8950,2010,with mileage,148000.0,petrol,1600.0,silver,auto,front-wheel drive,C
10234,skoda,octavia,7600,2011,with mileage,147000.0,petrol,1800.0,silver,mechanics,front-wheel drive,C
10235,skoda,octavia,6500,2005,with mileage,246000.0,diesel,1900.0,black,mechanics,front-wheel drive,C
10236,skoda,octavia,7800,2012,with mileage,123000.0,petrol,1200.0,black,mechanics,front-wheel drive,C
10237,skoda,octavia,7500,2010,with mileage,125000.0,petrol,1800.0,other,auto,front-wheel drive,C
10238,skoda,octavia,10500,2014,with mileage,205000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10239,skoda,octavia,12000,2014,with mileage,125000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10240,skoda,octavia,10600,2013,with mileage,141000.0,petrol,1800.0,white,auto,front-wheel drive,C
10241,skoda,octavia,7900,2014,with mileage,282000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10242,skoda,octavia,8350,2012,with mileage,123000.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
10243,skoda,octavia,10000,2011,with mileage,145000.0,petrol,1800.0,black,mechanics,front-wheel drive,C
10244,skoda,octavia,7600,2009,with mileage,265000.0,diesel,1600.0,red,mechanics,front-wheel drive,C
10245,skoda,octavia,7150,2008,with mileage,322500.0,diesel,1900.0,white,mechanics,front-wheel drive,C
10246,skoda,octavia,9990,2013,with mileage,127000.0,petrol,1400.0,white,mechanics,front-wheel drive,C
10247,skoda,octavia,10500,2013,with mileage,78000.0,petrol,1400.0,gray,mechanics,front-wheel drive,C
10248,skoda,octavia,8850,2011,with mileage,148000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10249,skoda,octavia,7800,2008,with mileage,245000.0,petrol,1600.0,blue,mechanics,front-wheel drive,C
10250,skoda,octavia,7300,2014,with mileage,132860.0,petrol,1600.0,red,mechanics,front-wheel drive,C
10251,skoda,octavia,6999,2011,with mileage,184110.0,petrol,1400.0,gray,auto,front-wheel drive,C
10252,skoda,octavia,7800,2009,with mileage,217000.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
10253,skoda,octavia,10500,2012,with mileage,287000.0,diesel,2000.0,gray,auto,front-wheel drive,C
10254,skoda,octavia,8800,2010,with mileage,149000.0,petrol,1400.0,blue,auto,front-wheel drive,C
10255,skoda,octavia,8400,2011,with mileage,141000.0,petrol,1600.0,gray,mechanics,front-wheel drive,C
10256,skoda,octavia,6200,2004,with mileage,315000.0,diesel,1900.0,silver,auto,front-wheel drive,C
10257,skoda,octavia,10500,2010,with mileage,257000.0,diesel,1600.0,gray,mechanics,front-wheel drive,C
10258,skoda,octavia,10000,2010,with mileage,280000.0,diesel,1600.0,gray,mechanics,front-wheel drive,C
10259,skoda,octavia,11500,2014,with mileage,105000.0,petrol,1600.0,black,auto,front-wheel drive,C
10260,skoda,octavia,8400,2012,with mileage,158000.0,petrol,1600.0,white,auto,front-wheel drive,C
10261,skoda,octavia,11799,2015,with mileage,234000.0,petrol,1600.0,white,auto,front-wheel drive,C
10262,skoda,octavia,9460,2012,with mileage,91000.0,petrol,1800.0,gray,mechanics,front-wheel drive,C
10263,skoda,octavia,11400,2015,with mileage,175000.0,diesel,1600.0,silver,mechanics,front-wheel drive,C
10264,skoda,octavia,10350,2010,with mileage,267000.0,diesel,1900.0,black,mechanics,front-wheel drive,C
10265,skoda,octavia,11900,2014,with mileage,210000.0,diesel,1600.0,blue,mechanics,front-wheel drive,C
10266,skoda,octavia,6300,2009,with mileage,179000.0,petrol,1800.0,black,auto,front-wheel drive,C
10267,skoda,octavia,8850,2011,with mileage,101000.0,petrol,1798.0,gray,mechanics,front-wheel drive,C
10268,skoda,octavia,7800,2009,with mileage,131000.0,petrol,1400.0,blue,mechanics,front-wheel drive,C
10269,skoda,octavia,8000,2011,with mileage,116000.0,petrol,1800.0,gray,auto,front-wheel drive,C
10270,skoda,octavia,9900,2015,with mileage,210000.0,petrol,1600.0,white,auto,rear drive,C
10271,skoda,octavia,10950,2009,with mileage,330000.0,diesel,1600.0,black,mechanics,front-wheel drive,C
10272,skoda,octavia,7000,2008,with mileage,364000.0,diesel,1900.0,silver,mechanics,front-wheel drive,C
10273,skoda,octavia,9999,2014,with mileage,172000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10274,skoda,octavia,7550,2009,with mileage,133541.0,petrol,1800.0,blue,auto,front-wheel drive,C
10275,skoda,octavia,8000,2012,with mileage,203000.0,petrol,1800.0,silver,mechanics,front-wheel drive,C
10276,skoda,octavia,8600,2009,with mileage,140000.0,petrol,1400.0,other,mechanics,front-wheel drive,C
10277,skoda,octavia,6500,2008,with mileage,270000.0,petrol,1600.0,green,mechanics,front-wheel drive,C
10278,skoda,octavia,10000,2014,with mileage,169000.0,petrol,1600.0,white,auto,front-wheel drive,C
10279,skoda,octavia,10000,2013,with mileage,230000.0,petrol,1600.0,black,mechanics,front-wheel drive,C
10280,skoda,octavia,7500,2011,with mileage,120000.0,petrol,1600.0,black,mechanics,front-wheel drive,C
10281,skoda,octavia,6700,2011,with mileage,160000.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
10282,skoda,octavia,7800,2009,with mileage,159000.0,petrol,1800.0,gray,mechanics,front-wheel drive,C
10283,skoda,octavia,10200,2013,with mileage,136000.0,petrol,1800.0,silver,auto,front-wheel drive,C
10284,skoda,octavia,8000,2011,with mileage,183170.0,petrol,1800.0,white,auto,front-wheel drive,C
10285,skoda,octavia,9300,2015,with mileage,131400.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10286,skoda,octavia,8700,2011,with mileage,200000.0,petrol,1200.0,black,mechanics,front-wheel drive,C
10287,skoda,octavia,7350,2010,with mileage,149000.0,petrol,1400.0,green,mechanics,front-wheel drive,C
10288,skoda,octavia,12000,2014,with mileage,125246.0,diesel,1600.0,black,mechanics,front-wheel drive,C
10289,skoda,octavia,8450,2012,with mileage,175000.0,petrol,1800.0,green,mechanics,front-wheel drive,C
10290,skoda,octavia,8700,2011,with mileage,110000.0,petrol,1600.0,black,mechanics,front-wheel drive,C
10291,skoda,octavia,12000,2014,with mileage,120000.0,petrol,1400.0,silver,auto,front-wheel drive,C
10292,skoda,octavia,7500,2009,with mileage,250000.0,petrol,1600.0,other,mechanics,front-wheel drive,C
10293,skoda,octavia,8000,2010,with mileage,140000.0,petrol,1800.0,other,mechanics,front-wheel drive,C
10294,skoda,octavia,7000,2010,with mileage,100000.0,petrol,1800.0,black,auto,front-wheel drive,C
10295,skoda,octavia,9000,2011,with mileage,200000.0,petrol,1400.0,black,mechanics,front-wheel drive,C
10296,skoda,octavia,6950,2010,with mileage,227000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10297,skoda,octavia,11300,2015,with mileage,157000.0,diesel,1600.0,white,mechanics,front-wheel drive,C
10298,skoda,octavia,6500,2008,with mileage,220000.0,petrol,1600.0,black,auto,front-wheel drive,C
10299,skoda,octavia,9700,2014,with mileage,118000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10300,skoda,octavia,8950,2011,with mileage,210000.0,petrol,2000.0,blue,auto,front-wheel drive,C
10301,skoda,octavia,8000,2010,with mileage,192000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10302,skoda,octavia,9990,2014,with mileage,92000.0,petrol,1600.0,white,auto,front-wheel drive,C
10303,skoda,octavia,7900,2010,with mileage,140000.0,petrol,1400.0,blue,mechanics,front-wheel drive,C
10304,skoda,octavia,7800,2010,with mileage,173000.0,petrol,1400.0,gray,mechanics,front-wheel drive,C
10305,skoda,octavia,9970,2014,with mileage,179700.0,petrol,1400.0,gray,mechanics,front-wheel drive,C
10306,skoda,octavia,8300,2009,with mileage,167000.0,petrol,1400.0,other,mechanics,front-wheel drive,C
10307,skoda,octavia,7500,2007,with mileage,104000.0,petrol,1600.0,gray,mechanics,front-wheel drive,C
10308,skoda,octavia,12600,2016,with mileage,150000.0,diesel,1600.0,white,mechanics,front-wheel drive,C
10309,skoda,octavia,7800,2010,with mileage,205000.0,petrol,1400.0,black,auto,front-wheel drive,C
10310,skoda,octavia,6500,2008,with mileage,185000.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
10311,skoda,octavia,8499,2014,with mileage,239000.0,petrol,1200.0,white,mechanics,front-wheel drive,C
10312,skoda,octavia,10500,2014,with mileage,218000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10313,skoda,octavia,11750,2013,with mileage,163000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10314,skoda,octavia,8300,2012,with mileage,87500.0,petrol,1600.0,white,auto,front-wheel drive,C
10315,skoda,octavia,6200,2008,with mileage,210000.0,petrol,1600.0,blue,mechanics,front-wheel drive,C
10316,skoda,octavia,7900,2008,with mileage,215000.0,diesel,1900.0,silver,mechanics,front-wheel drive,C
10317,skoda,octavia,9500,2010,with mileage,217000.0,diesel,1600.0,silver,mechanics,front-wheel drive,C
10318,skoda,octavia,7950,2010,with mileage,166000.0,petrol,1200.0,blue,mechanics,front-wheel drive,C
10319,skoda,octavia,12200,2015,with mileage,189000.0,diesel,1600.0,blue,mechanics,front-wheel drive,C
10320,skoda,octavia,11000,2013,with mileage,108000.0,petrol,1800.0,white,auto,front-wheel drive,C
10321,skoda,octavia,11500,2013,with mileage,165000.0,petrol,1800.0,gray,auto,front-wheel drive,C
10322,skoda,octavia,12500,2014,with mileage,182000.0,diesel,1600.0,black,mechanics,front-wheel drive,C
10323,skoda,octavia,9200,2014,with mileage,220.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10324,skoda,octavia,7600,2010,with mileage,140000.0,petrol,1400.0,gray,auto,front-wheel drive,C
10325,skoda,octavia,8190,2011,with mileage,302000.0,diesel,1600.0,black,mechanics,front-wheel drive,C
10326,skoda,octavia,6190,2006,with mileage,220.0,diesel,1900.0,other,auto,front-wheel drive,C
10327,skoda,octavia,11300,2014,with mileage,79000.0,petrol,1200.0,white,mechanics,front-wheel drive,C
10328,skoda,octavia,6850,2010,with mileage,166500.0,petrol,1390.0,other,mechanics,front-wheel drive,C
10329,skoda,octavia,6060,2008,with mileage,195000.0,petrol,1400.0,blue,mechanics,front-wheel drive,C
10330,skoda,octavia,11000,2014,with mileage,160000.0,petrol,1400.0,black,auto,front-wheel drive,C
10331,skoda,octavia,8300,2010,with mileage,196000.0,petrol,1200.0,gray,mechanics,front-wheel drive,C
10332,skoda,octavia,11500,2013,with mileage,105000.0,petrol,1400.0,white,auto,front-wheel drive,C
10333,skoda,octavia,8200,2010,with mileage,254000.0,petrol,1400.0,gray,mechanics,front-wheel drive,C
10334,skoda,octavia,10933,2014,with mileage,220000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10335,skoda,octavia,10950,2014,with mileage,148000.0,petrol,1800.0,black,mechanics,rear drive,C
10336,skoda,octavia,7600,2010,with mileage,201200.0,petrol,1400.0,black,mechanics,front-wheel drive,C
10337,skoda,octavia,7900,2011,with mileage,229000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10338,skoda,octavia,8556,2009,with mileage,149000.0,petrol,1400.0,white,mechanics,front-wheel drive,C
10339,skoda,octavia,7800,2008,with mileage,260000.0,diesel,1900.0,black,mechanics,front-wheel drive,C
10340,skoda,octavia,8081,2011,with mileage,152000.0,petrol,1400.0,other,mechanics,front-wheel drive,C
10341,skoda,octavia,9400,2012,with mileage,137000.0,petrol,1800.0,black,mechanics,front-wheel drive,C
10342,skoda,octavia,6500,2011,with mileage,155000.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
10343,skoda,octavia,9000,2010,with mileage,270000.0,diesel,1900.0,silver,mechanics,front-wheel drive,C
10344,skoda,octavia,8300,2014,with mileage,390000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10345,skoda,octavia,7990,2011,with mileage,194000.0,petrol,1200.0,black,mechanics,front-wheel drive,C
10346,skoda,octavia,7300,2008,with mileage,341000.0,diesel,1900.0,black,mechanics,front-wheel drive,C
10347,skoda,octavia,12600,2016,with mileage,146600.0,diesel,1600.0,gray,mechanics,front-wheel drive,C
10348,skoda,octavia,10799,2014,with mileage,101000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10349,skoda,octavia,6800,2007,with mileage,415311.0,diesel,1900.0,silver,mechanics,front-wheel drive,C
10350,skoda,octavia,11700,2014,with mileage,166600.0,petrol,1800.0,white,auto,front-wheel drive,C
10351,skoda,octavia,8000,2011,with mileage,145700.0,petrol,1800.0,gray,auto,front-wheel drive,C
10352,skoda,octavia,7500,2010,with mileage,147000.0,petrol,1800.0,silver,auto,front-wheel drive,C
10353,skoda,octavia,8500,2011,with mileage,205000.0,petrol,1200.0,burgundy,mechanics,front-wheel drive,C
10354,skoda,octavia,6500,2007,with mileage,161549.0,petrol,1600.0,burgundy,mechanics,front-wheel drive,C
10355,skoda,octavia,7500,2007,with mileage,275000.0,diesel,1900.0,black,mechanics,front-wheel drive,C
10356,skoda,octavia,7500,2011,with mileage,165000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10357,skoda,octavia,11884,2016,with mileage,162000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10358,skoda,octavia,9000,2010,with mileage,240000.0,diesel,1600.0,gray,mechanics,front-wheel drive,C
10359,skoda,octavia,11740,2014,with mileage,115000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10360,skoda,octavia,10850,2015,with mileage,154000.0,petrol,1400.0,silver,auto,front-wheel drive,C
10361,skoda,octavia,8200,2011,with mileage,160000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10362,skoda,octavia,6500,2009,with mileage,129000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10363,skoda,octavia,7600,2008,with mileage,205000.0,petrol,1800.0,black,mechanics,front-wheel drive,C
10364,skoda,octavia,7800,2012,with mileage,110000.0,petrol,1600.0,black,auto,front-wheel drive,C
10365,skoda,octavia,7550,2008,with mileage,166000.0,petrol,1800.0,gray,mechanics,front-wheel drive,C
10366,skoda,octavia,12200,2016,with mileage,179000.0,diesel,1600.0,white,mechanics,front-wheel drive,C
10367,skoda,octavia,7800,2010,with mileage,66000.0,petrol,1400.0,black,auto,front-wheel drive,C
10368,skoda,octavia,7368,2010,with mileage,100000.0,petrol,1200.0,white,mechanics,front-wheel drive,C
10369,skoda,octavia,7500,2008,with mileage,280000.0,petrol,1600.0,green,mechanics,front-wheel drive,C
10370,skoda,octavia,9700,2014,with mileage,152000.0,petrol,1398.0,brown,auto,front-wheel drive,C
10371,skoda,octavia,9100,2012,with mileage,195000.0,petrol,1789.0,silver,auto,front-wheel drive,C
10372,skoda,octavia,7999,2010,with mileage,174553.0,petrol,1800.0,silver,mechanics,front-wheel drive,C
10373,skoda,octavia,8500,2015,with mileage,317000.0,petrol,1400.0,white,auto,front-wheel drive,C
10374,skoda,octavia,11650,2014,with mileage,118000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10375,skoda,octavia,6600,2010,with mileage,152000.0,petrol,1600.0,red,mechanics,front-wheel drive,C
10376,skoda,octavia,8200,2011,with mileage,165700.0,petrol,1200.0,other,mechanics,front-wheel drive,C
10377,skoda,octavia,10500,2013,with mileage,365000.0,diesel,1600.0,silver,mechanics,front-wheel drive,C
10378,skoda,octavia,7000,2005,with mileage,253000.0,diesel,1900.0,white,mechanics,front-wheel drive,C
10379,skoda,octavia,6100,2008,with mileage,282000.0,petrol,1600.0,red,mechanics,front-wheel drive,C
10380,skoda,octavia,8400,2013,with mileage,106000.0,petrol,1200.0,gray,mechanics,front-wheel drive,C
10381,skoda,octavia,11500,2014,with mileage,139938.0,petrol,1800.0,blue,auto,front-wheel drive,C
10382,skoda,octavia,7400,2012,with mileage,138000.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
10383,skoda,octavia,11700,2014,with mileage,103000.0,petrol,1800.0,black,auto,front-wheel drive,C
10384,skoda,octavia,12500,2014,with mileage,95286.0,petrol,1800.0,gray,mechanics,front-wheel drive,C
10385,skoda,octavia,6200,2006,with mileage,340000.0,diesel,1900.0,silver,mechanics,front-wheel drive,C
10386,skoda,octavia,9700,2010,with mileage,143000.0,petrol,1600.0,gray,mechanics,front-wheel drive,C
10387,skoda,octavia,6950,2008,with mileage,231000.0,petrol,1600.0,green,auto,front-wheel drive,C
10388,skoda,octavia,7000,2010,with mileage,280.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10389,skoda,octavia,7500,2010,with mileage,168316.0,petrol,1200.0,black,mechanics,front-wheel drive,C
10390,skoda,octavia,7400,2009,with mileage,175.0,petrol,1595.0,silver,mechanics,front-wheel drive,C
10391,skoda,octavia,9300,2014,with mileage,205000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10392,skoda,octavia,6200,2010,with mileage,209000.0,petrol,1200.0,gray,mechanics,front-wheel drive,C
10393,skoda,octavia,11300,2016,with mileage,137500.0,petrol,1800.0,silver,auto,front-wheel drive,C
10394,skoda,octavia,7100,2007,with mileage,203000.0,diesel,1896.0,black,mechanics,front-wheel drive,C
10395,skoda,octavia,8100,2008,with mileage,271500.0,diesel,1900.0,gray,mechanics,front-wheel drive,C
10396,skoda,octavia,6900,2010,with mileage,100000.0,petrol,1600.0,gray,mechanics,front-wheel drive,C
10397,skoda,octavia,6400,2006,with mileage,304000.0,diesel,1900.0,silver,mechanics,front-wheel drive,C
10398,skoda,octavia,6450,2010,with mileage,182000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10399,skoda,octavia,8900,2007,with mileage,225000.0,diesel,2000.0,blue,mechanics,front-wheel drive,C
10400,skoda,octavia,6999,2009,with mileage,190000.0,diesel,1900.0,red,mechanics,front-wheel drive,C
10401,skoda,octavia,6999,2008,with mileage,135000.0,petrol,1600.0,black,mechanics,front-wheel drive,C
10402,skoda,octavia,12650,2016,with mileage,181684.0,diesel,1600.0,black,mechanics,front-wheel drive,C
10403,skoda,octavia,7800,2010,with mileage,226000.0,petrol,1400.0,black,mechanics,front-wheel drive,C
10404,skoda,octavia,9600,2014,with mileage,194000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10405,skoda,octavia,7000,2011,with mileage,260.0,petrol,1600.0,gray,mechanics,front-wheel drive,C
10406,skoda,octavia,11250,2015,with mileage,99000.0,petrol,1600.0,white,auto,front-wheel drive,C
10407,skoda,octavia,6669,2008,with mileage,145000.0,petrol,1800.0,gray,mechanics,front-wheel drive,C
10408,skoda,octavia,6700,2011,with mileage,180000.0,petrol,1400.0,gray,auto,front-wheel drive,C
10409,skoda,octavia,10600,2015,with mileage,72000.0,petrol,1600.0,white,auto,front-wheel drive,C
10410,skoda,octavia,12500,2016,with mileage,148123.0,diesel,1600.0,black,mechanics,front-wheel drive,C
10411,skoda,octavia,11900,2015,with mileage,54000.0,petrol,1200.0,silver,mechanics,front-wheel drive,C
10412,skoda,octavia,6500,2009,with mileage,230000.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
10413,skoda,octavia,7850,2014,with mileage,127000.0,petrol,1600.0,red,mechanics,front-wheel drive,C
10414,skoda,octavia,8399,2011,with mileage,280000.0,petrol,1800.0,gray,mechanics,front-wheel drive,C
10415,skoda,octavia,11000,2013,with mileage,50000.0,petrol,1800.0,gray,auto,front-wheel drive,C
10416,skoda,octavia,8877,2013,with mileage,175955.0,petrol,1600.0,silver,auto,front-wheel drive,C
10417,skoda,octavia,11000,2011,with mileage,110000.0,petrol,1400.0,silver,mechanics,front-wheel drive,C
10418,skoda,octavia,9200,2014,with mileage,279000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10419,skoda,octavia,8750,2012,with mileage,145000.0,petrol,1600.0,white,mechanics,front-wheel drive,C
10420,seat,ibiza,1234,1997,with mileage,209000.0,petrol,1000.0,red,mechanics,front-wheel drive,B
10421,seat,ibiza,4900,2009,with mileage,140000.0,petrol,1200.0,red,mechanics,front-wheel drive,B
10422,seat,ibiza,3500,2003,with mileage,212000.0,petrol,1400.0,blue,mechanics,front-wheel drive,B
10423,seat,ibiza,3150,2003,with mileage,185000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
10424,seat,ibiza,1300,2001,with mileage,232000.0,petrol,1400.0,red,mechanics,front-wheel drive,B
10425,seat,ibiza,4600,2009,with mileage,165000.0,petrol,1200.0,red,mechanics,front-wheel drive,B
10426,seat,ibiza,1500,1994,with mileage,300000.0,petrol,1600.0,red,mechanics,front-wheel drive,B
10427,seat,ibiza,1000,1997,with mileage,270000.0,petrol,1000.0,blue,mechanics,front-wheel drive,B
10428,seat,ibiza,4200,2006,with mileage,520000.0,diesel,1400.0,white,mechanics,front-wheel drive,B
10429,seat,ibiza,1005,1994,with mileage,174000.0,petrol,1300.0,black,mechanics,front-wheel drive,B
10430,seat,ibiza,5000,2010,with mileage,103000.0,petrol,1200.0,white,mechanics,front-wheel drive,B
10431,seat,ibiza,998,1991,with mileage,200000.0,petrol,1500.0,brown,mechanics,front-wheel drive,B
10432,seat,ibiza,5100,2006,with mileage,226792.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
10433,seat,ibiza,2800,2002,with mileage,93000.0,petrol,1200.0,gray,mechanics,front-wheel drive,B
10434,seat,ibiza,1100,1995,with mileage,237000.0,petrol,1600.0,silver,mechanics,front-wheel drive,B
10435,seat,ibiza,2500,2001,with mileage,223000.0,petrol,1400.0,blue,mechanics,front-wheel drive,B
10436,seat,ibiza,2200,2001,with mileage,200000.0,petrol,1400.0,yellow,mechanics,rear drive,B
10437,seat,ibiza,3950,2010,with mileage,285000.0,petrol,1400.0,white,mechanics,front-wheel drive,B
10438,seat,ibiza,1300,1999,with mileage,265000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
10439,seat,ibiza,5200,2008,with mileage,163000.0,petrol,1400.0,black,mechanics,front-wheel drive,B
10440,seat,ibiza,1400,1995,with mileage,250000.0,petrol,1400.0,blue,mechanics,front-wheel drive,B
10441,seat,ibiza,1600,1995,with mileage,182000.0,petrol,1400.0,purple,mechanics,front-wheel drive,B
10442,seat,ibiza,1600,2000,with mileage,450.0,petrol,1000.0,blue,mechanics,front-wheel drive,B
10443,seat,ibiza,2950,2002,with mileage,317000.0,petrol,1400.0,gray,mechanics,front-wheel drive,B
10444,seat,ibiza,2400,2003,with mileage,160000.0,petrol,1400.0,other,mechanics,front-wheel drive,B
10445,seat,ibiza,1000,1991,with mileage,250000.0,petrol,1200.0,blue,mechanics,front-wheel drive,B
10446,seat,ibiza,1100,1993,with mileage,173000.0,petrol,1200.0,green,mechanics,front-wheel drive,B
10447,seat,ibiza,1300,1993,with mileage,324000.0,petrol,1600.0,red,mechanics,front-wheel drive,B
10448,seat,ibiza,4200,2008,with mileage,166000.0,petrol,1200.0,black,mechanics,front-wheel drive,B
10449,seat,ibiza,2599,2004,with mileage,355000.0,diesel,1400.0,silver,mechanics,front-wheel drive,B
10450,seat,ibiza,3500,2001,with mileage,200000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
10451,seat,ibiza,1700,1995,with mileage,200000.0,petrol,1400.0,red,mechanics,front-wheel drive,B
10452,nissan,note,7000,2011,with mileage,134000.0,petrol,1400.0,black,mechanics,front-wheel drive,M
10453,nissan,note,6600,2010,with mileage,140000.0,petrol,1400.0,silver,mechanics,front-wheel drive,M
10454,nissan,note,6750,2006,with mileage,171000.0,petrol,1400.0,silver,mechanics,front-wheel drive,M
10455,nissan,note,5500,2007,with mileage,204200.0,petrol,1400.0,silver,mechanics,front-wheel drive,M
10456,nissan,note,5300,2008,with mileage,230000.0,petrol,1400.0,burgundy,mechanics,front-wheel drive,M
10457,nissan,note,5500,2008,with mileage,133000.0,petrol,1400.0,silver,mechanics,front-wheel drive,M
10458,nissan,note,6200,2007,with mileage,136700.0,petrol,1400.0,black,mechanics,front-wheel drive,M
10459,nissan,note,6037,2008,with mileage,160000.0,petrol,1400.0,black,mechanics,front-wheel drive,M
10460,nissan,note,6500,2009,with mileage,162000.0,diesel,1500.0,red,mechanics,front-wheel drive,M
10461,nissan,note,5500,2009,with mileage,125000.0,diesel,1500.0,blue,mechanics,front-wheel drive,M
10462,nissan,note,5990,2009,with mileage,252000.0,diesel,1400.0,white,mechanics,front-wheel drive,M
10463,nissan,note,5650,2006,with mileage,190000.0,petrol,1600.0,silver,mechanics,front-wheel drive,M
10464,nissan,note,7000,2013,with mileage,85000.0,petrol,1400.0,other,mechanics,front-wheel drive,M
10465,nissan,note,5800,2010,with mileage,210000.0,petrol,1400.0,red,mechanics,front-wheel drive,M
10466,nissan,note,5500,2008,with mileage,207793.0,petrol,1400.0,black,mechanics,front-wheel drive,M
10467,nissan,note,6999,2011,with mileage,168000.0,petrol,1400.0,gray,mechanics,front-wheel drive,M
10468,nissan,note,6800,2011,with mileage,98000.0,petrol,1400.0,other,mechanics,front-wheel drive,M
10469,nissan,note,5700,2006,with mileage,177000.0,petrol,1600.0,black,auto,front-wheel drive,M
10470,rover,400,1000,1998,with mileage,201000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
10471,rover,400,1500,1997,with mileage,240000.0,petrol,1400.0,silver,mechanics,front-wheel drive,B
10472,rover,400,1200,1998,with mileage,245789.0,diesel,2000.0,green,mechanics,front-wheel drive,B
10473,rover,400,1500,1998,with mileage,270000.0,petrol,1600.0,blue,mechanics,front-wheel drive,B
10474,rover,400,1199,1998,with mileage,220000.0,petrol,1600.0,green,mechanics,front-wheel drive,B
10475,rover,400,1600,1998,with mileage,395000.0,diesel,2000.0,silver,mechanics,front-wheel drive,B
10476,rover,400,1400,1998,with mileage,278000.0,petrol,1600.0,blue,mechanics,front-wheel drive,B
10477,rover,400,990,1999,with mileage,246000.0,petrol,1400.0,white,mechanics,front-wheel drive,B
10478,rover,400,1450,1995,with mileage,310000.0,petrol,1600.0,silver,mechanics,front-wheel drive,B
